Time,Pos_Z,Output_Z
7.48333,-6.13717,1.646
7.49999,-6.12591,1.51086
7.51666,-6.11302,1.35629
7.53332,-6.09854,1.18248
7.54999,-6.08261,0.99127
7.56666,-6.05605,0.672655
7.58332,-6.03674,0.440884
7.59998,-6.01621,0.194515
7.61666,-5.99453,-0.0656834
7.63332,-5.97178,-0.338682
7.64999,-5.94801,-0.623915
7.66665,-5.92332,-0.920179
7.68332,-5.89778,-1.22661
7.69999,-5.87167,-1.53999
7.71665,-5.84541,-1.85506
7.73332,-5.8194,-2.16718
7.74998,-5.79412,-2.47062
7.76665,-5.77002,-2.75981
7.78332,-5.74746,-3.03049
7.79999,-5.71667,-3.39993
7.81666,-5.6982,-3.62159
7.83332,-5.68131,-3.82423
7.84999,-5.6661,-4.00684
7.86665,-5.6524,-4.17122
7.88332,-5.64025,-4.31704
7.89999,-5.6297,-4.4436
7.91665,-5.62069,-4.55177
7.93332,-5.61329,-4.64053
7.95,-5.60742,-4.71099
7.96666,-5.60311,-4.76272
7.98332,-5.59965,-4.80426
7.99999,-5.59929,-4.80854
8.01665,-5.60055,-4.79344
8.03332,-5.60338,-4.75948
8.04999,-5.60784,-4.70588
8.06667,-5.61388,-4.6335
8.08333,-5.62151,-4.54183
8.09999,-5.63079,-4.43047
8.11665,-5.64167,-4.29992
8.13333,-5.6542,-4.14955
8.15,-5.66833,-3.98005
8.16667,-5.68409,-3.79091
8.18332,-5.71082,-3.47015
8.19995,-5.73069,-3.23175
8.21667,-5.75221,-2.97351
8.23333,-5.7753,-2.69636
8.24999,-5.79989,-2.40126
8.26665,-5.8258,-2.09042
8.28333,-5.85282,-1.76619
8.29999,-5.88054,-1.43348
8.31666,-5.90852,-1.09781
8.33332,-5.93631,-0.764242
8.35,-5.9635,-0.438011
8.36666,-5.98973,-0.123196
8.38333,-6.01469,0.176273
8.39999,-6.03812,0.457426
8.41666,-6.06991,0.838881
8.43333,-6.08868,1.0642
8.45006,-6.10538,1.26451
8.46661,-6.12006,1.44074
8.48333,-6.13271,1.59249
8.49999,-6.14325,1.71899
8.51665,-6.15176,1.82118
8.53333,-6.15816,1.89791
8.54999,-6.16255,1.95059
8.56667,-6.16489,1.97865
8.58332,-6.16512,1.98149
8.59999,-6.16334,1.96004
8.61665,-6.15948,1.9138
8.63332,-6.15015,1.80184
8.64999,-6.14155,1.6986
8.66665,-6.13122,1.57461
8.68332,-6.11919,1.43023
8.7,-6.10551,1.26616
8.71666,-6.09032,1.08386
8.73333,-6.07363,0.883581
8.74999,-6.05559,0.667093
8.76669,-6.03624,0.434875
8.78333,-6.01564,0.187729
8.79999,-5.9939,-0.0732422
8.81666,-5.97104,-0.3475
8.83333,-5.94719,-0.633745
8.85,-5.92237,-0.931606
8.86667,-5.88361,-1.39664
8.88332,-5.85715,-1.71418
8.89999,-5.83067,-2.03192
8.91665,-5.80465,-2.3442
8.93332,-5.77959,-2.6449
8.95,-5.75595,-2.92863
8.96665,-5.73391,-3.19305
8.98332,-5.71355,-3.43739
8.99999,-5.69481,-3.66233
9.01665,-5.67772,-3.86738
9.03332,-5.66217,-4.05395
9.04999,-5.64818,-4.2219
9.06665,-5.63579,-4.37056
9.08332,-5.62493,-4.50082
9.09999,-5.61569,-4.61172
9.11666,-5.60796,-4.70442
9.13332,-5.59935,-4.80785
9.14999,-5.59555,-4.85342
9.16667,-5.59332,-4.88013
9.18333,-5.59271,-4.88752
9.19999,-5.59365,-4.87616
9.21666,-5.59623,-4.84525
9.23333,-5.60038,-4.7955
9.24999,-5.60612,-4.72656
9.26665,-5.61349,-4.6381
9.28332,-5.62246,-4.53051
9.29999,-5.63307,-4.40311
9.31665,-5.64528,-4.25664
9.33332,-5.66667,-3.99998
9.34999,-5.68299,-3.80414
9.36665,-5.70095,-3.58857
9.38332,-5.72057,-3.35314
9.39999,-5.74181,-3.09828
9.41666,-5.76465,-2.82426
9.43333,-5.78892,-2.53295
9.45,-5.81454,-2.22548
9.46665,-5.84132,-1.90418
9.48333,-5.86891,-1.57309
9.49999,-5.89692,-1.23692
9.51666,-5.92489,-0.901308
9.53332,-5.95243,-0.570883
9.54999,-5.99207,-0.0952091
9.56666,-6.01693,0.203201
9.58332,-6.04023,0.482712
9.59998,-6.06175,0.740971
9.61665,-6.08128,0.975409
9.63333,-6.09885,1.18615
9.65,-6.11438,1.37255
9.66667,-6.12782,1.53378
9.68336,-6.13922,1.67068
9.7,-6.14851,1.78211
9.71666,-6.1558,1.86954
9.73335,-6.16103,1.93231
9.74999,-6.16416,1.96987
9.76666,-6.16502,1.98023
9.78333,-6.163,1.95604
9.79999,-6.159,1.90806
9.81667,-6.153,1.83602
9.83332,-6.14516,1.74197
9.84999,-6.13552,1.62629
9.86666,-6.12413,1.4895
9.88333,-6.11108,1.33301
9.89999,-6.09642,1.157
9.91666,-6.08028,0.963335
9.93333,-6.0627,0.75242
9.94999,-6.04376,0.525061
9.96667,-6.02355,0.282549
9.98332,-6.0021,0.0252571
9.99999,-5.96788,-0.385391
10.0167,-5.94376,-0.674915
10.0333,-5.91869,-0.975672
10.05,-5.89277,-1.2868
10.0667,-5.86623,-1.60527
10.0833,-5.83936,-1.92763
10.1,-5.81263,-2.24848
10.1167,-5.78662,-2.56055
10.1333,-5.76186,-2.85771
10.15,-5.73866,-3.13608
10.1667,-5.7171,-3.39483
10.1833,-5.69721,-3.63345
10.2,-5.67892,-3.85293
10.2167,-5.65449,-4.14611
10.2333,-5.64016,-4.31806
10.25,-5.62738,-4.4714
10.2667,-5.61621,-4.60544
10.2833,-5.60658,-4.72103
10.3,-5.59857,-4.81718
10.3166,-5.59208,-4.89501
10.3333,-5.58716,-4.95405
10.35,-5.58386,-4.9937
10.3667,-5.58212,-5.01459
10.3833,-5.582,-5.01595
10.4,-5.58344,-4.99869
10.4167,-5.58647,-4.96233
10.4333,-5.59405,-4.8714
10.45,-5.60109,-4.78692
10.4667,-5.60976,-4.68287
10.4833,-5.62005,-4.55935
10.5,-5.632,-4.41599
10.5167,-5.64554,-4.25352
10.5333,-5.66071,-4.07143
10.55,-5.67754,-3.86954
10.5666,-5.69599,-3.64808
10.5833,-5.71612,-3.4066
10.6,-5.73782,-3.1461
10.6166,-5.76108,-2.86703
10.6333,-5.78575,-2.57103
10.65,-5.82508,-2.09908
10.6667,-5.85257,-1.76919
10.6833,-5.88068,-1.43183
10.7,-5.90902,-1.09172
10.7167,-5.93715,-0.754183
10.7333,-5.96476,-0.422848
10.75,-5.99148,-0.102201
10.7667,-6.01696,0.203499
10.7833,-6.04087,0.490431
10.8,-6.06303,0.756323
10.8166,-6.08327,0.999207
10.8333,-6.10146,1.21749
10.85,-6.11762,1.41145
10.8666,-6.13166,1.57989
10.8833,-6.14368,1.72421
10.9,-6.15784,1.89405
10.9167,-6.16472,1.97668
10.9334,-6.16956,2.03477
10.95,-6.1723,2.06764
10.9667,-6.17301,2.07612
10.9833,-6.17158,2.059
11,-6.16819,2.01822
11.0167,-6.16282,1.95386
11.0333,-6.15552,1.86625
11.05,-6.14641,1.75689
11.0667,-6.13549,1.62583
11.0833,-6.12292,1.47505
11.1,-6.10875,1.30495
11.1167,-6.09302,1.11618
11.1333,-6.07585,0.910234
11.15,-6.04753,0.570408
11.1666,-6.02707,0.324875
11.1833,-6.0054,0.0648365
11.2,-5.98265,-0.208248
11.2167,-5.95884,-0.493927
11.2333,-5.93405,-0.791382
11.25,-5.90835,-1.09978
11.2667,-5.88188,-1.41742
11.2833,-5.85498,-1.74026
11.3,-5.82804,-2.0635
11.3166,-5.80159,-2.38089
11.3333,-5.77621,-2.6855
11.35,-5.74092,-3.10897
11.3667,-5.71942,-3.3669
11.3833,-5.6996,-3.60477
11.4,-5.68137,-3.82359
11.4167,-5.6647,-4.02357
11.4333,-5.64965,-4.20421
11.45,-5.63613,-4.36646
11.4667,-5.62423,-4.5093
11.4833,-5.61383,-4.63399
11.5,-5.60499,-4.7401
11.5166,-5.59775,-4.82695
11.5333,-5.59206,-4.89527
11.55,-5.58799,-4.94416
11.5666,-5.58476,-4.98287
11.5833,-5.58464,-4.98434
11.6,-5.58606,-4.96722
11.6167,-5.58909,-4.93093
11.6333,-5.59373,-4.87519
11.65,-5.59996,-4.80043
11.6667,-5.60784,-4.70597
11.6833,-5.61729,-4.59255
11.7,-5.62836,-4.45969
11.7167,-5.64107,-4.30714
11.7333,-5.65541,-4.13512
11.75,-5.67141,-3.94304
11.7667,-5.68903,-3.73163
11.7833,-5.71857,-3.37717
11.8,-5.74027,-3.11672
11.8166,-5.76352,-2.8378
11.8333,-5.78818,-2.54183
11.85,-5.81411,-2.23069
11.8666,-5.84113,-1.90642
11.8833,-5.86881,-1.57428
11.9,-5.89679,-1.23856
11.9167,-5.92464,-0.904324
11.9333,-5.95198,-0.576181
11.95,-5.97842,-0.258986
11.9667,-6.00362,0.0434875
11.9833,-6.03863,0.463509
12,-6.0598,0.717556
12.0167,-6.07906,0.948738
12.0333,-6.09629,1.15543
12.05,-6.11149,1.33791
12.0667,-6.12458,1.49499
12.0833,-6.13566,1.62796
12.1,-6.1447,1.73641
12.1166,-6.15163,1.81959
12.1333,-6.15654,1.87847
12.15,-6.15933,1.91191
12.1666,-6.1601,1.92122
12.1833,-6.15738,1.88857
12.2,-6.15307,1.83687
12.2167,-6.14682,1.76188
12.2333,-6.13866,1.66393
12.25,-6.12871,1.54451
12.2667,-6.11699,1.40382
12.2833,-6.10365,1.24382
12.3,-6.08874,1.06489
12.3167,-6.07231,0.867754
12.3333,-6.05448,0.653778
12.35,-6.03528,0.423346
12.3666,-6.01483,0.178019
12.3833,-5.99319,-0.0816994
12.4,-5.95865,-0.496244
12.4166,-5.93434,-0.787966
12.4333,-5.90909,-1.0909
12.45,-5.88311,-1.40265
12.4667,-5.8567,-1.71962
12.4833,-5.83015,-2.03819
12.5,-5.80407,-2.35116
12.5167,-5.77915,-2.65023
12.5333,-5.75571,-2.93153
12.55,-5.7339,-3.19314
12.5667,-5.71375,-3.43502
12.5833,-5.69521,-3.65749
12.6,-5.67045,-3.95464
12.6167,-5.65587,-4.12957
12.6333,-5.6429,-4.28518
12.65,-5.63147,-4.4224
12.6667,-5.62165,-4.54018
12.6833,-5.61336,-4.63972
12.7,-5.60662,-4.72055
12.7167,-5.60149,-4.7821
12.7333,-5.59793,-4.82487
12.75,-5.596,-4.84798
12.7667,-5.59562,-4.85261
12.7833,-5.59681,-4.83829
12.8,-5.59962,-4.80458
12.8166,-5.6068,-4.71843
12.8333,-5.6136,-4.63683
12.85,-5.62199,-4.53615
12.8667,-5.63204,-4.41555
12.8833,-5.64367,-4.27594
12.9,-5.65693,-4.11684
12.9167,-5.67183,-3.93804
12.9333,-5.68835,-3.73982
12.95,-5.70653,-3.52163
12.9667,-5.72632,-3.28411
12.9833,-5.74775,-3.02704
13,-5.77072,-2.75131
13.0166,-5.79512,-2.45851
13.0333,-5.82084,-2.14996
13.05,-5.86126,-1.66492
13.0666,-5.88894,-1.33273
13.0833,-5.91668,-0.999887
13.1,-5.94408,-0.67103
13.1167,-5.97079,-0.350533
13.1333,-5.9965,-0.041954
13.15,-6.02093,0.251101
13.1667,-6.04379,0.525496
13.1833,-6.06488,0.778582
13.2,-6.08399,1.00787
13.2167,-6.10109,1.21307
13.2333,-6.11608,1.3929
13.25,-6.12903,1.54838
13.2667,-6.13994,1.67929
13.2833,-6.14875,1.78498
13.3,-6.15814,1.89765
13.3167,-6.1618,1.94156
13.3333,-6.16343,1.96112
13.35,-6.16294,1.95522
13.3666,-6.16044,1.9253
13.3833,-6.15596,1.87155
13.4,-6.14952,1.79422
13.4166,-6.14123,1.6948
13.4333,-6.13111,1.57332
13.45,-6.11932,1.4318
13.4667,-6.10589,1.2707
13.4833,-6.09089,1.09064
13.5,-6.06564,0.787657
13.5167,-6.04706,0.564777
13.5333,-6.02721,0.3265
13.55,-6.00611,0.0733109
13.5667,-5.9839,-0.193245
13.5833,-5.9606,-0.472795
13.6,-5.9363,-0.764402
13.6166,-5.91106,-1.06723
13.6333,-5.88502,-1.37972
13.65,-5.85851,-1.69784
13.6666,-5.83192,-2.01692
13.6833,-5.80575,-2.33103
13.7,-5.76835,-2.77984
13.7167,-5.75659,-2.9209
13.7333,-5.72372,-3.31535
13.75,-5.70388,-3.55341
13.7667,-5.68564,-3.77227
13.7833,-5.66899,-3.97215
13.8,-5.65395,-4.15261
13.8167,-5.64045,-4.31463
13.8333,-5.62857,-4.45719
13.85,-5.6182,-4.58156
13.8667,-5.6094,-4.6872
13.8833,-5.60221,-4.77352
13.9,-5.59656,-4.84133
13.9166,-5.59107,-4.90716
13.9333,-5.58936,-4.92765
13.95,-5.58928,-4.92865
13.9667,-5.59074,-4.91107
13.9833,-5.59381,-4.87429
14,-5.5985,-4.81795
14.0167,-5.60478,-4.74262
14.0333,-5.6127,-4.6476
14.05,-5.6222,-4.53363
14.0667,-5.63331,-4.40024
14.0833,-5.64607,-4.24715
14.1,-5.66044,-4.07467
14.1167,-5.67649,-3.88216
14.1333,-5.69415,-3.67026
14.15,-5.71345,-3.43855
14.1666,-5.74548,-3.05422
14.1833,-5.76876,-2.77491
14.2,-5.79345,-2.4786
14.2167,-5.81941,-2.16705
14.2333,-5.84651,-1.84192
14.25,-5.87442,-1.50696
14.2666,-5.90277,-1.16677
14.2833,-5.93106,-0.827265
14.3,-5.95884,-0.49387
14.3166,-5.98573,-0.171238
14.3333,-6.01138,0.136505
14.35,-6.03553,0.426315
14.3667,-6.05792,0.695097
14.3833,-6.07844,0.941231
14.4,-6.1054,1.26476
14.4167,-6.12083,1.44998
14.4333,-6.13415,1.60975
14.45,-6.14545,1.74542
14.4667,-6.15472,1.85659
14.4833,-6.16188,1.94255
14.5,-6.16702,2.00418
14.5167,-6.17003,2.04037
14.5333,-6.17104,2.05245
14.55,-6.16999,2.03993
14.5666,-6.16689,2.00262
14.5833,-6.16183,1.94195
14.6,-6.15065,1.8078
14.6167,-6.14095,1.69141
14.6333,-6.12947,1.5537
14.65,-6.11639,1.39665
14.6667,-6.10172,1.22066
14.6833,-6.08554,1.02646
14.7,-6.06796,0.815557
14.7167,-6.04902,0.588278
14.7333,-6.02884,0.346138
14.75,-6.00745,0.0893898
14.7666,-5.98492,-0.180937
14.7833,-5.96135,-0.46384
14.8,-5.92415,-0.910223
14.8166,-5.89825,-1.22094
14.8333,-5.87171,-1.53949
14.85,-5.8449,-1.86122
14.8667,-5.81822,-2.18139
14.8833,-5.79207,-2.49521
14.9,-5.76703,-2.79567
14.9167,-5.74352,-3.07774
14.9333,-5.72164,-3.34034
14.95,-5.70138,-3.58344
14.9667,-5.68277,-3.80674
14.9833,-5.66574,-4.0111
15,-5.6432,-4.28166
